	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp

	#	s	V vs. Ref.	A	V	V	V	#	bits	deg C

	127	1,6	2,26848E-001	-6,70685E-006	0,00000E+000	2,27004E-001	0,00000E+000	8	...........	-32768,00

	128	1,6125	2,27847E-001	-6,48295E-006	0,00000E+000	2,28004E-001	0,00000E+000	8	...........	-32768,00

	129	1,625	2,28836E-001	-6,37146E-006	0,00000E+000	2,29004E-001	0,00000E+000	8	...........	-32768,00

	130	1,6375	2,29841E-001	-6,22656E-006	0,00000E+000	2,30004E-001	0,00000E+000	8	...........	-32768,00

	131	1,65	2,30863E-001	-6,05249E-006	0,00000E+000	2,31004E-001	0,00000E+000	8	...........	-32768,00

	132	1,6625	2,31874E-001	-5,93367E-006	0,00000E+000	2,32004E-001	0,00000E+000	8	...........	-32768,00

	133	1,675	2,32862E-001	-5,79901E-006	0,00000E+000	2,33004E-001	0,00000E+000	8	...........	-32768,00

	134	1,6875	2,33862E-001	-5,67216E-006	0,00000E+000	2,34004E-001	0,00000E+000	8	...........	-32768,00

	135	1,7	2,34883E-001	-5,54902E-006	0,00000E+000	2,35005E-001	0,00000E+000	8	...........	-32768,00

	136	1,7125	2,35876E-001	-5,36775E-006	0,00000E+000	2,36005E-001	0,00000E+000	8	...........	-32768,00

	137	1,725	2,36859E-001	-5,18882E-006	0,00000E+000	2,37005E-001	0,00000E+000	8	...........	-32768,00

	138	1,7375	2,37863E-001	-5,04160E-006	0,00000E+000	2,38005E-001	0,00000E+000	8	...........	-32768,00

	139	1,75	2,38852E-001	-4,88192E-006	0,00000E+000	2,39005E-001	0,00000E+000	8	...........	-32768,00

	140	1,7625	2,39851E-001	-4,70907E-006	0,00000E+000	2,40005E-001	0,00000E+000	8	...........	-32768,00

	141	1,775	2,40864E-001	-4,60539E-006	0,00000E+000	2,41005E-001	0,00000E+000	8	...........	-32768,00

	142	1,7875	2,41848E-001	-4,42464E-006	0,00000E+000	2,42005E-001	0,00000E+000	8	...........	-32768,00

	143	1,8	2,42834E-001	-4,27983E-006	0,00000E+000	2,43005E-001	0,00000E+000	8	...........	-32768,00

	144	1,8125	2,43865E-001	-4,12551E-006	0,00000E+000	2,44005E-001	0,00000E+000	8	...........	-32768,00

	145	1,825	2,44882E-001	-3,95477E-006	0,00000E+000	2,45005E-001	0,00000E+000	8	...........	-32768,00

	146	1,8375	2,45866E-001	-3,77936E-006	0,00000E+000	2,46005E-001	0,00000E+000	8	...........	-32768,00

	147	1,85	2,46851E-001	-3,62640E-006	0,00000E+000	2,47005E-001	0,00000E+000	8	...........	-32768,00

	148	1,8625	2,47861E-001	-3,48204E-006	0,00000E+000	2,48006E-001	0,00000E+000	8	...........	-32768,00

	149	1,875	2,48863E-001	-3,34865E-006	0,00000E+000	2,49006E-001	0,00000E+000	8	...........	-32768,00

	150	1,8875	2,49850E-001	-3,24565E-006	0,00000E+000	2,50006E-001	0,00000E+000	8	...........	-32768,00

	151	1,9	2,50859E-001	-3,13712E-006	0,00000E+000	2,51006E-001	0,00000E+000	8	...........	-32768,00

	152	1,9125	2,51849E-001	-2,94707E-006	0,00000E+000	2,52006E-001	0,00000E+000	8	...........	-32768,00

	153	1,925	2,52848E-001	-2,83747E-006	0,00000E+000	2,53006E-001	0,00000E+000	8	...........	-32768,00

	154	1,9375	2,53860E-001	-2,72485E-006	0,00000E+000	2,54006E-001	0,00000E+000	8	...........	-32768,00

	155	1,95	2,54860E-001	-2,51059E-006	0,00000E+000	2,55006E-001	0,00000E+000	8	...........	-32768,00

	156	1,9625	2,55853E-001	-2,29269E-006	0,00000E+000	2,56006E-001	0,00000E+000	8	...........	-32768,00

	157	1,975	2,56862E-001	-2,22360E-006	0,00000E+000	2,56994E-001	0,00000E+000	8	...........	-32768,00

	158	1,9875	2,57860E-001	-2,03581E-006	0,00000E+000	2,57994E-001	0,00000E+000	8	...........	-32768,00

	159	2	2,58858E-001	-1,89804E-006	0,00000E+000	2,58994E-001	0,00000E+000	8	...........	-32768,00

	160	2,0125	2,59866E-001	-1,71314E-006	0,00000E+000	2,59994E-001	0,00000E+000	8	...........	-32768,00

	161	2,025	2,60861E-001	-1,60833E-006	0,00000E+000	2,60994E-001	0,00000E+000	8	...........	-32768,00

	162	2,0375	2,61867E-001	-1,42530E-006	0,00000E+000	2,61994E-001	0,00000E+000	8	...........	-32768,00

	163	2,05	2,62860E-001	-1,30011E-006	0,00000E+000	2,62994E-001	0,00000E+000	8	...........	-32768,00

	164	2,0625	2,63860E-001	-1,09060E-006	0,00000E+000	2,63994E-001	0,00000E+000	8	...........	-32768,00

	165	2,075	2,64857E-001	-9,92720E-007	0,00000E+000	2,64994E-001	0,00000E+000	8	...........	-32768,00

	166	2,0875	2,65837E-001	-8,45750E-007	0,00000E+000	2,65994E-001	0,00000E+000	8	...........	-32768,00

	167	2,1	2,66853E-001	-7,24102E-007	0,00000E+000	2,66995E-001	0,00000E+000	8	...........	-32768,00

	168	2,1125	2,67848E-001	-5,64994E-007	0,00000E+000	2,67995E-001	0,00000E+000	8	...........	-32768,00

	169	2,125	2,68830E-001	-4,11833E-007	0,00000E+000	2,68995E-001	0,00000E+000	8	...........	-32768,00

	170	2,1375	2,69861E-001	-1,67491E-007	0,00000E+000	2,69995E-001	0,00000E+000	8	...........	-32768,00

	171	2,15	2,70847E-001	-1,20454E-007	0,00000E+000	2,70995E-001	0,00000E+000	8	...........	-32768,00

	172	2,1625	2,71853E-001	6,96343E-008	0,00000E+000	2,71995E-001	0,00000E+000	8	...........	-32768,00

	173	2,175	2,72863E-001	2,28854E-007	0,00000E+000	2,72995E-001	0,00000E+000	8	...........	-32768,00

	174	2,1875	2,73858E-001	3,86893E-007	0,00000E+000	2,73995E-001	0,00000E+000	8	...........	-32768,00

	175	2,2	2,74855E-001	4,83685E-007	0,00000E+000	2,74995E-001	0,00000E+000	8	...........	-32768,00

	176	2,2125	2,75862E-001	6,68227E-007	0,00000E+000	2,75995E-001	0,00000E+000	8	...........	-32768,00

	177	2,225	2,76858E-001	8,16667E-007	0,00000E+000	2,76995E-001	0,00000E+000	8	...........	-32768,00

	178	2,2375	2,77853E-001	9,53571E-007	0,00000E+000	2,77995E-001	0,00000E+000	8	...........	-32768,00

	179	2,25	2,78850E-001	1,09208E-006	0,00000E+000	2,78996E-001	0,00000E+000	8	...........	-32768,00

	180	2,2625	2,79833E-001	1,25613E-006	0,00000E+000	2,79996E-001	0,00000E+000	8	...........	-32768,00

	181	2,275	2,80844E-001	1,39163E-006	0,00000E+000	2,80996E-001	0,00000E+000	8	...........	-32768,00

	182	2,2875	2,81853E-001	1,57372E-006	0,00000E+000	2,81996E-001	0,00000E+000	8	...........	-32768,00

	183	2,3	2,82873E-001	1,72731E-006	0,00000E+000	2,82996E-001	0,00000E+000	8	...........	-32768,00

	184	2,3125	2,83866E-001	1,92833E-006	0,00000E+000	2,83996E-001	0,00000E+000	8	...........	-32768,00

	185	2,325	2,84877E-001	2,07797E-006	0,00000E+000	2,84996E-001	0,00000E+000	8	...........	-32768,00

	186	2,3375	2,85865E-001	2,22873E-006	0,00000E+000	2,85996E-001	0,00000E+000	8	...........	-32768,00

	187	2,35	2,86859E-001	2,37922E-006	0,00000E+000	2,86996E-001	0,00000E+000	8	...........	-32768,00

	188	2,3625	2,87847E-001	2,56283E-006	0,00000E+000	2,87996E-001	0,00000E+000	8	...........	-32768,00

	189	2,375	2,88845E-001	2,65730E-006	0,00000E+000	2,88996E-001	0,00000E+000	8	...........	-32768,00

	190	2,3875	2,89834E-001	2,81162E-006	0,00000E+000	2,89996E-001	0,00000E+000	8	...........	-32768,00

	191	2,4	2,90844E-001	2,95636E-006	0,00000E+000	2,90996E-001	0,00000E+000	8	...........	-32768,00

	192	2,4125	2,91857E-001	3,14801E-006	0,00000E+000	2,91997E-001	0,00000E+000	8	...........	-32768,00

	193	2,425	2,92858E-001	3,26823E-006	0,00000E+000	2,92997E-001	0,00000E+000	8	...........	-32768,00

	194	2,4375	2,93842E-001	3,43763E-006	0,00000E+000	2,93997E-001	0,00000E+000	8	...........	-32768,00

	195	2,45	2,94834E-001	3,55908E-006	0,00000E+000	2,94997E-001	0,00000E+000	8	...........	-32768,00

	196	2,4625	2,95869E-001	3,78821E-006	0,00000E+000	2,95997E-001	0,00000E+000	8	...........	-32768,00

	197	2,475	2,96863E-001	3,91504E-006	0,00000E+000	2,96997E-001	0,00000E+000	8	...........	-32768,00

	198	2,4875	2,97862E-001	4,09123E-006	0,00000E+000	2,97997E-001	0,00000E+000	8	...........	-32768,00

	199	2,5	2,98861E-001	4,27740E-006	0,00000E+000	2,98997E-001	0,00000E+000	8	...........	-32768,00

	200	2,5125	2,99854E-001	4,46914E-006	0,00000E+000	2,99997E-001	0,00000E+000	8	...........	-32768,00

	201	2,525	3,00863E-001	4,63698E-006	0,00000E+000	3,00997E-001	0,00000E+000	8	...........	-32768,00

	202	2,5375	3,01854E-001	4,74148E-006	0,00000E+000	3,01997E-001	0,00000E+000	8	...........	-32768,00

	203	2,55	3,02851E-001	4,92604E-006	0,00000E+000	3,02997E-001	0,00000E+000	8	...........	-32768,00

	204	2,5625	3,03844E-001	5,11715E-006	0,00000E+000	3,03998E-001	0,00000E+000	8	...........	-32768,00

	205	2,575	3,04850E-001	5,28880E-006	0,00000E+000	3,04998E-001	0,00000E+000	8	...........	-32768,00

	206	2,5875	3,05857E-001	5,45539E-006	0,00000E+000	3,05998E-001	0,00000E+000	8	...........	-32768,00

	207	2,6	3,06850E-001	5,60820E-006	0,00000E+000	3,06998E-001	0,00000E+000	8	...........	-32768,00

	208	2,6125	3,07859E-001	5,77701E-006	0,00000E+000	3,07998E-001	0,00000E+000	8	...........	-32768,00

	209	2,625	3,08866E-001	5,88200E-006	0,00000E+000	3,08998E-001	0,00000E+000	8	...........	-32768,00

	210	2,6375	3,09860E-001	6,06915E-006	0,00000E+000	3,09998E-001	0,00000E+000	8	...........	-32768,00

	211	2,65	3,10859E-001	6,29507E-006	0,00000E+000	3,10998E-001	0,00000E+000	8	...........	-32768,00

	212	2,6625	3,11854E-001	6,49111E-006	0,00000E+000	3,11998E-001	0,00000E+000	8	...........	-32768,00

	213	2,675	3,12863E-001	6,65182E-006	0,00000E+000	3,12998E-001	0,00000E+000	8	...........	-32768,00

	214	2,6875	3,13855E-001	6,76975E-006	0,00000E+000	3,13998E-001	0,00000E+000	8	...........	-32768,00

	215	2,7	3,14867E-001	6,95164E-006	0,00000E+000	3,14998E-001	0,00000E+000	8	...........	-32768,00

	216	2,7125	3,15863E-001	7,17173E-006	0,00000E+000	3,15998E-001	0,00000E+000	8	...........	-32768,00

	217	2,725	3,16859E-001	7,31173E-006	0,00000E+000	3,16999E-001	0,00000E+000	8	...........	-32768,00

	218	2,7375	3,17861E-001	7,50068E-006	0,00000E+000	3,17999E-001	0,00000E+000	8	...........	-32768,00

	219	2,75	3,18839E-001	7,66333E-006	0,00000E+000	3,18999E-001	0,00000E+000	8	...........	-32768,00

	220	2,7625	3,19849E-001	7,86774E-006	0,00000E+000	3,19999E-001	0,00000E+000	8	...........	-32768,00

	221	2,775	3,20881E-001	8,01667E-006	0,00000E+000	3,20999E-001	0,00000E+000	8	...........	-32768,00

	222	2,7875	3,21870E-001	8,21513E-006	0,00000E+000	3,21999E-001	0,00000E+000	8	...........	-32768,00

	223	2,8	3,22879E-001	8,42377E-006	0,00000E+000	3,22999E-001	0,00000E+000	8	...........	-32768,00

	224	2,8125	3,23864E-001	8,63169E-006	0,00000E+000	3,23999E-001	0,00000E+000	8	...........	-32768,00

	225	2,825	3,24864E-001	8,75363E-006	0,00000E+000	3,24999E-001	0,00000E+000	8	...........	-32768,00

	226	2,8375	3,25865E-001	8,94437E-006	0,00000E+000	3,25999E-001	0,00000E+000	8	...........	-32768,00

	227	2,85	3,26860E-001	9,15857E-006	0,00000E+000	3,26999E-001	0,00000E+000	8	...........	-32768,00

	228	2,8625	3,27864E-001	9,37782E-006	0,00000E+000	3,27999E-001	0,00000E+000	8	...........	-32768,00

