	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Temp
	139	14	2,38730E-001	-3,64312E-006	0,00000E+000	2,39005E-001	0,00000E+000	7	...........	-32768,00

	140	14,1	2,39831E-001	-3,62274E-006	0,00000E+000	2,40005E-001	0,00000E+000	7	...........	-32768,00

	141	14,2	2,40832E-001	-3,62274E-006	0,00000E+000	2,41005E-001	0,00000E+000	7	...........	-32768,00

	142	14,3	2,41833E-001	-3,61405E-006	0,00000E+000	2,42005E-001	0,00000E+000	7	...........	-32768,00

	143	14,4	2,42834E-001	-3,60068E-006	0,00000E+000	2,43005E-001	0,00000E+000	7	...........	-32768,00

	144	14,5	2,43835E-001	-3,60169E-006	0,00000E+000	2,44005E-001	0,00000E+000	7	...........	-32768,00

	145	14,6	2,44836E-001	-3,55825E-006	0,00000E+000	2,45005E-001	0,00000E+000	7	...........	-32768,00

	146	14,7	2,45837E-001	-3,55323E-006	0,00000E+000	2,46005E-001	0,00000E+000	7	...........	-32768,00

	147	14,8	2,46838E-001	-3,55123E-006	0,00000E+000	2,47005E-001	0,00000E+000	7	...........	-32768,00

	148	14,9	2,47839E-001	-3,55290E-006	0,00000E+000	2,48006E-001	0,00000E+000	7	...........	-32768,00

	149	15	2,48840E-001	-3,54087E-006	0,00000E+000	2,49006E-001	0,00000E+000	7	...........	-32768,00

	150	15,1	2,49941E-001	-3,54388E-006	0,00000E+000	2,50006E-001	0,00000E+000	7	...........	-32768,00

	151	15,2	2,50842E-001	-3,53953E-006	0,00000E+000	2,51006E-001	0,00000E+000	7	...........	-32768,00

	152	15,3	2,51843E-001	-3,52483E-006	0,00000E+000	2,52006E-001	0,00000E+000	7	...........	-32768,00

	153	15,4	2,52844E-001	-3,48974E-006	0,00000E+000	2,53006E-001	0,00000E+000	7	...........	-32768,00

	154	15,5	2,53845E-001	-3,51547E-006	0,00000E+000	2,54006E-001	0,00000E+000	7	...........	-32768,00

	155	15,6	2,54846E-001	-3,49543E-006	0,00000E+000	2,55006E-001	0,00000E+000	7	...........	-32768,00

	156	15,7	2,55847E-001	-3,49075E-006	0,00000E+000	2,56006E-001	0,00000E+000	7	...........	-32768,00

	157	15,8	2,56848E-001	-3,48741E-006	0,00000E+000	2,56994E-001	0,00000E+000	7	...........	-32768,00

	158	15,9	2,57749E-001	-3,47304E-006	0,00000E+000	2,57994E-001	0,00000E+000	7	...........	-32768,00

	159	16	2,58850E-001	-3,44764E-006	0,00000E+000	2,58994E-001	0,00000E+000	7	...........	-32768,00

	160	16,1	2,59851E-001	-3,45767E-006	0,00000E+000	2,59994E-001	0,00000E+000	7	...........	-32768,00

	161	16,2	2,60852E-001	-3,51648E-006	0,00000E+000	2,60994E-001	0,00000E+000	7	...........	-32768,00

	162	16,3	2,61853E-001	-3,52416E-006	0,00000E+000	2,61994E-001	0,00000E+000	7	...........	-32768,00

	163	16,4	2,62753E-001	-3,48841E-006	0,00000E+000	2,62994E-001	0,00000E+000	7	...........	-32768,00

	164	16,5	2,63754E-001	-3,46736E-006	0,00000E+000	2,63994E-001	0,00000E+000	7	...........	-32768,00

	165	16,6	2,64855E-001	-3,49543E-006	0,00000E+000	2,64994E-001	0,00000E+000	7	...........	-32768,00

	166	16,7	2,65856E-001	-3,40086E-006	0,00000E+000	2,65994E-001	0,00000E+000	7	...........	-32768,00

	167	16,8	2,66757E-001	-3,39919E-006	0,00000E+000	2,66995E-001	0,00000E+000	7	...........	-32768,00

	168	16,9	2,67758E-001	-3,39885E-006	0,00000E+000	2,67995E-001	0,00000E+000	7	...........	-32768,00

	169	17	2,68859E-001	-3,37479E-006	0,00000E+000	2,68995E-001	0,00000E+000	7	...........	-32768,00

	170	17,1	2,69860E-001	-3,37780E-006	0,00000E+000	2,69995E-001	0,00000E+000	7	...........	-32768,00

	171	17,2	2,70761E-001	-3,37179E-006	0,00000E+000	2,70995E-001	0,00000E+000	7	...........	-32768,00

	172	17,3	2,71762E-001	-3,37012E-006	0,00000E+000	2,71995E-001	0,00000E+000	7	...........	-32768,00

	173	17,4	2,72763E-001	-3,36109E-006	0,00000E+000	2,72995E-001	0,00000E+000	7	...........	-32768,00

	174	17,5	2,73864E-001	-3,34940E-006	0,00000E+000	2,73995E-001	0,00000E+000	7	...........	-32768,00

	175	17,6	2,74765E-001	-3,34238E-006	0,00000E+000	2,74995E-001	0,00000E+000	7	...........	-32768,00

	176	17,7	2,75766E-001	-3,34004E-006	0,00000E+000	2,75995E-001	0,00000E+000	7	...........	-32768,00

	177	17,8	2,76767E-001	-3,33303E-006	0,00000E+000	2,76995E-001	0,00000E+000	7	...........	-32768,00

	178	17,9	2,77768E-001	-3,32166E-006	0,00000E+000	2,77995E-001	0,00000E+000	7	...........	-32768,00

	179	18	2,78769E-001	-3,32033E-006	0,00000E+000	2,78996E-001	0,00000E+000	7	...........	-32768,00

	180	18,1	2,79770E-001	-3,31699E-006	0,00000E+000	2,79996E-001	0,00000E+000	7	...........	-32768,00

	181	18,2	2,80771E-001	-3,31799E-006	0,00000E+000	2,80996E-001	0,00000E+000	7	...........	-32768,00

	182	18,3	2,81872E-001	-3,29827E-006	0,00000E+000	2,81996E-001	0,00000E+000	7	...........	-32768,00

	183	18,4	2,82773E-001	-3,28858E-006	0,00000E+000	2,82996E-001	0,00000E+000	7	...........	-32768,00

	184	18,5	2,83874E-001	-3,28925E-006	0,00000E+000	2,83996E-001	0,00000E+000	7	...........	-32768,00

	185	18,6	2,84775E-001	-3,26419E-006	0,00000E+000	2,84996E-001	0,00000E+000	7	...........	-32768,00

	186	18,7	2,85776E-001	-3,26954E-006	0,00000E+000	2,85996E-001	0,00000E+000	7	...........	-32768,00

	187	18,8	2,86776E-001	-3,25918E-006	0,00000E+000	2,86996E-001	0,00000E+000	7	...........	-32768,00

	188	18,9	2,87777E-001	-3,25984E-006	0,00000E+000	2,87996E-001	0,00000E+000	7	...........	-32768,00

	189	19	2,88879E-001	-3,24882E-006	0,00000E+000	2,88996E-001	0,00000E+000	7	...........	-32768,00

	190	19,1	2,89879E-001	-3,24614E-006	0,00000E+000	2,89996E-001	0,00000E+000	7	...........	-32768,00

	191	19,2	2,90780E-001	-3,22342E-006	0,00000E+000	2,90996E-001	0,00000E+000	7	...........	-32768,00

	192	19,3	2,91781E-001	-3,22609E-006	0,00000E+000	2,91997E-001	0,00000E+000	7	...........	-32768,00

	193	19,4	2,92782E-001	-3,21874E-006	0,00000E+000	2,92997E-001	0,00000E+000	7	...........	-32768,00

	194	19,5	2,93883E-001	-3,19803E-006	0,00000E+000	2,93997E-001	0,00000E+000	7	...........	-32768,00

	195	19,6	2,94784E-001	-3,21273E-006	0,00000E+000	2,94997E-001	0,00000E+000	7	...........	-32768,00

	196	19,7	2,95785E-001	-3,20805E-006	0,00000E+000	2,95997E-001	0,00000E+000	7	...........	-32768,00

	197	19,8	2,96786E-001	-3,19067E-006	0,00000E+000	2,96997E-001	0,00000E+000	7	...........	-32768,00

	198	19,9	2,97887E-001	-3,19435E-006	0,00000E+000	2,97997E-001	0,00000E+000	7	...........	-32768,00

	199	20	2,98788E-001	-3,17831E-006	0,00000E+000	2,98997E-001	0,00000E+000	7	...........	-32768,00

	200	20,1	2,99789E-001	-3,17831E-006	0,00000E+000	2,99997E-001	0,00000E+000	7	...........	-32768,00

	201	20,2	3,00790E-001	-3,17029E-006	0,00000E+000	3,00997E-001	0,00000E+000	7	...........	-32768,00

	202	20,3	3,01791E-001	-3,16194E-006	0,00000E+000	3,01997E-001	0,00000E+000	7	...........	-32768,00

	203	20,4	3,02892E-001	-3,18332E-006	0,00000E+000	3,02997E-001	0,00000E+000	7	...........	-32768,00

	204	20,5	3,03693E-001	-3,15425E-006	0,00000E+000	3,03998E-001	0,00000E+000	7	...........	-32768,00

	205	20,6	3,04794E-001	-3,14824E-006	0,00000E+000	3,04998E-001	0,00000E+000	7	...........	-32768,00

	206	20,7	3,05795E-001	-3,11382E-006	0,00000E+000	3,05998E-001	0,00000E+000	7	...........	-32768,00

	207	20,8	3,06796E-001	-3,10346E-006	0,00000E+000	3,06998E-001	0,00000E+000	7	...........	-32768,00

	208	20,9	3,07797E-001	-3,10647E-006	0,00000E+000	3,07998E-001	0,00000E+000	7	...........	-32768,00

	209	21	3,08898E-001	-3,10279E-006	0,00000E+000	3,08998E-001	0,00000E+000	7	...........	-32768,00

	210	21,1	3,09799E-001	-3,08575E-006	0,00000E+000	3,09998E-001	0,00000E+000	7	...........	-32768,00

	211	21,2	3,10800E-001	-3,08241E-006	0,00000E+000	3,10998E-001	0,00000E+000	7	...........	-32768,00

	212	21,3	3,11801E-001	-3,05868E-006	0,00000E+000	3,11998E-001	0,00000E+000	7	...........	-32768,00

	213	21,4	3,12801E-001	-3,06436E-006	0,00000E+000	3,12998E-001	0,00000E+000	7	...........	-32768,00

	214	21,5	3,13903E-001	-3,05334E-006	0,00000E+000	3,13998E-001	0,00000E+000	7	...........	-32768,00

	215	21,6	3,14903E-001	-3,04465E-006	0,00000E+000	3,14998E-001	0,00000E+000	7	...........	-32768,00

	216	21,7	3,15804E-001	-3,02961E-006	0,00000E+000	3,15998E-001	0,00000E+000	7	...........	-32768,00

	217	21,8	3,16805E-001	-3,02493E-006	0,00000E+000	3,16999E-001	0,00000E+000	7	...........	-32768,00

	218	21,9	3,17706E-001	-3,01390E-006	0,00000E+000	3,17999E-001	0,00000E+000	7	...........	-32768,00

	219	22	3,18807E-001	-3,01090E-006	0,00000E+000	3,18999E-001	0,00000E+000	7	...........	-32768,00

	220	22,1	3,19808E-001	-3,01357E-006	0,00000E+000	3,19999E-001	0,00000E+000	7	...........	-32768,00

	221	22,2	3,20809E-001	-2,98918E-006	0,00000E+000	3,20999E-001	0,00000E+000	7	...........	-32768,00

	222	22,3	3,21710E-001	-2,97581E-006	0,00000E+000	3,21999E-001	0,00000E+000	7	...........	-32768,00

	223	22,4	3,22811E-001	-2,97648E-006	0,00000E+000	3,22999E-001	0,00000E+000	7	...........	-32768,00

	224	22,5	3,23812E-001	-2,95242E-006	0,00000E+000	3,23999E-001	0,00000E+000	7	...........	-32768,00

	225	22,6	3,24813E-001	-2,96011E-006	0,00000E+000	3,24999E-001	0,00000E+000	7	...........	-32768,00

	226	22,7	3,25814E-001	-2,94507E-006	0,00000E+000	3,25999E-001	0,00000E+000	7	...........	-32768,00

	227	22,8	3,26815E-001	-2,93839E-006	0,00000E+000	3,26999E-001	0,00000E+000	7	...........	-32768,00

	228	22,9	3,27816E-001	-2,91867E-006	0,00000E+000	3,27999E-001	0,00000E+000	7	...........	-32768,00

	229	23	3,28817E-001	-2,92736E-006	0,00000E+000	3,29000E-001	0,00000E+000	7	...........	-32768,00

	230	23,1	3,29818E-001	-2,91032E-006	0,00000E+000	3,30000E-001	0,00000E+000	7	...........	-32768,00

	231	23,2	3,30819E-001	-2,90230E-006	0,00000E+000	3,31000E-001	0,00000E+000	7	...........	-32768,00

	232	23,3	3,31820E-001	-2,87389E-006	0,00000E+000	3,32000E-001	0,00000E+000	7	...........	-32768,00

	233	23,4	3,32721E-001	-2,87222E-006	0,00000E+000	3,33000E-001	0,00000E+000	7	...........	-32768,00

